country,date,new_cases,avg_cases,total_cases,recent_new,color
Afghanistan,2020-01-22,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-23,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-24,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-25,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-26,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-27,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-28,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-29,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-30,0.0,0.0,39994,0.0,orange
Afghanistan,2020-01-31,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-01,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-02,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-03,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-04,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-05,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-06,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-07,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-08,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-09,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-10,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-11,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-12,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-13,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-14,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-15,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-16,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-17,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-18,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-19,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-20,0.0,0.0,39994,0.0,orange
Afghanistan,2020-02-21,0.0,0.14285714285714285,39994,0.0,orange
Afghanistan,2020-02-22,0.0,0.14285714285714285,39994,0.0,orange
Afghanistan,2020-02-23,0.0,0.14285714285714285,39994,0.0,orange
Afghanistan,2020-02-24,1.0,0.14285714285714285,39994,0.14285714285714285,orange
Afghanistan,2020-02-25,0.0,0.14285714285714285,39994,0.14285714285714285,orange
Afghanistan,2020-02-26,0.0,0.14285714285714285,39994,0.14285714285714285,orange
Afghanistan,2020-02-27,0.0,0.14285714285714285,39994,0.14285714285714285,orange
Afghanistan,2020-02-28,0.0,0.0,39994,0.14285714285714285,orange
Afghanistan,2020-02-29,0.0,0.0,39994,0.14285714285714285,orange
Afghanistan,2020-03-01,0.0,0.0,39994,0.14285714285714285,orange
Afghanistan,2020-03-02,0.0,0.0,39994,0.0,orange
Afghanistan,2020-03-03,0.0,0.0,39994,0.0,orange
Afghanistan,2020-03-04,0.0,0.0,39994,0.0,orange
Afghanistan,2020-03-05,0.0,0.42857142857142855,39994,0.0,orange
Afghanistan,2020-03-06,0.0,0.42857142857142855,39994,0.0,orange
Afghanistan,2020-03-07,0.0,0.5714285714285714,39994,0.0,orange
Afghanistan,2020-03-08,3.0,0.8571428571428571,39994,0.42857142857142855,orange
Afghanistan,2020-03-09,0.0,0.8571428571428571,39994,0.42857142857142855,orange
Afghanistan,2020-03-10,1.0,0.8571428571428571,39994,0.5714285714285714,orange
Afghanistan,2020-03-11,2.0,1.4285714285714286,39994,0.8571428571428571,orange
Afghanistan,2020-03-12,0.0,1.7142857142857142,39994,0.8571428571428571,orange
Afghanistan,2020-03-13,0.0,2.4285714285714284,39994,0.8571428571428571,orange
Afghanistan,2020-03-14,4.0,2.4285714285714284,39994,1.4285714285714286,orange
Afghanistan,2020-03-15,5.0,2.142857142857143,39994,1.7142857142857142,orange
Afghanistan,2020-03-16,5.0,2.142857142857143,39994,2.4285714285714284,orange
Afghanistan,2020-03-17,1.0,2.4285714285714284,39994,2.4285714285714284,orange
Afghanistan,2020-03-18,0.0,1.8571428571428572,39994,2.142857142857143,orange
Afghanistan,2020-03-19,0.0,3.4285714285714284,39994,2.142857142857143,orange
Afghanistan,2020-03-20,2.0,2.7142857142857144,39994,2.4285714285714284,orange
Afghanistan,2020-03-21,0.0,7.428571428571429,39994,1.8571428571428572,orange
Afghanistan,2020-03-22,16.0,8.857142857142858,39994,3.4285714285714284,orange
Afghanistan,2020-03-23,0.0,10.285714285714286,39994,2.7142857142857144,orange
Afghanistan,2020-03-24,34.0,12.285714285714286,39994,7.428571428571429,orange
Afghanistan,2020-03-25,10.0,12.285714285714286,39994,8.857142857142858,orange
Afghanistan,2020-03-26,10.0,11.428571428571429,39994,10.285714285714286,orange
Afghanistan,2020-03-27,16.0,18.571428571428573,39994,12.285714285714286,orange
Afghanistan,2020-03-28,0.0,14.285714285714286,39994,12.285714285714286,orange
Afghanistan,2020-03-29,10.0,21.857142857142858,39994,11.428571428571429,orange
Afghanistan,2020-03-30,50.0,25.571428571428573,39994,18.571428571428573,orange
Afghanistan,2020-03-31,4.0,24.428571428571427,39994,14.285714285714286,orange
Afghanistan,2020-04-01,63.0,27.0,39994,21.857142857142858,orange
Afghanistan,2020-04-02,36.0,32.714285714285715,39994,25.571428571428573,orange
Afghanistan,2020-04-03,8.0,28.142857142857142,39994,24.428571428571427,orange
Afghanistan,2020-04-04,18.0,35.57142857142857,39994,27.0,orange
Afghanistan,2020-04-05,50.0,29.571428571428573,39994,32.714285714285715,orange
Afghanistan,2020-04-06,18.0,30.142857142857142,39994,28.142857142857142,orange
Afghanistan,2020-04-07,56.0,34.285714285714285,39994,35.57142857142857,orange
Afghanistan,2020-04-08,21.0,36.57142857142857,39994,29.571428571428573,orange
Afghanistan,2020-04-09,40.0,36.857142857142854,39994,30.142857142857142,orange
Afghanistan,2020-04-10,37.0,42.57142857142857,39994,34.285714285714285,orange
Afghanistan,2020-04-11,34.0,41.57142857142857,39994,36.57142857142857,orange
Afghanistan,2020-04-12,52.0,48.57142857142857,39994,36.857142857142854,orange
Afghanistan,2020-04-13,58.0,50.857142857142854,39994,42.57142857142857,orange
Afghanistan,2020-04-14,49.0,55.0,39994,41.57142857142857,orange
Afghanistan,2020-04-15,70.0,54.0,39994,48.57142857142857,orange
Afghanistan,2020-04-16,56.0,55.57142857142857,39994,50.857142857142854,orange
Afghanistan,2020-04-17,66.0,51.57142857142857,39994,55.0,orange
Afghanistan,2020-04-18,27.0,54.0,39994,54.0,orange
Afghanistan,2020-04-19,63.0,56.0,39994,55.57142857142857,orange
Afghanistan,2020-04-20,30.0,62.714285714285715,39994,51.57142857142857,orange
Afghanistan,2020-04-21,66.0,63.57142857142857,39994,54.0,orange
Afghanistan,2020-04-22,84.0,75.71428571428571,39994,56.0,orange
Afghanistan,2020-04-23,103.0,76.42857142857143,39994,62.714285714285715,orange
Afghanistan,2020-04-24,72.0,96.71428571428571,39994,63.57142857142857,orange
Afghanistan,2020-04-25,112.0,105.14285714285714,39994,75.71428571428571,orange
Afghanistan,2020-04-26,68.0,109.0,39994,76.42857142857143,orange
Afghanistan,2020-04-27,172.0,127.42857142857143,39994,96.71428571428571,orange
Afghanistan,2020-04-28,125.0,140.57142857142858,39994,105.14285714285714,orange
Afghanistan,2020-04-29,111.0,143.71428571428572,39994,109.0,orange
Afghanistan,2020-04-30,232.0,167.57142857142858,39994,127.42857142857143,orange
Afghanistan,2020-05-01,164.0,170.14285714285714,39994,140.57142857142858,orange
Afghanistan,2020-05-02,134.0,199.42857142857142,39994,143.71428571428572,orange
Afghanistan,2020-05-03,235.0,207.57142857142858,39994,167.57142857142858,orange
Afghanistan,2020-05-04,190.0,198.85714285714286,39994,170.14285714285714,orange
Afghanistan,2020-05-05,330.0,206.14285714285714,39994,199.42857142857142,orange
Afghanistan,2020-05-06,168.0,223.42857142857142,39994,207.57142857142858,orange
Afghanistan,2020-05-07,171.0,242.57142857142858,39994,198.85714285714286,orange
Afghanistan,2020-05-08,215.0,256.14285714285717,39994,206.14285714285714,orange
Afghanistan,2020-05-09,255.0,248.42857142857142,39994,223.42857142857142,orange
Afghanistan,2020-05-10,369.0,262.0,39994,242.57142857142858,orange
Afghanistan,2020-05-11,285.0,296.57142857142856,39994,256.14285714285717,orange
Afghanistan,2020-05-12,276.0,325.0,39994,248.42857142857142,orange
Afghanistan,2020-05-13,263.0,338.42857142857144,39994,262.0,orange
Afghanistan,2020-05-14,413.0,323.14285714285717,39994,296.57142857142856,orange
Afghanistan,2020-05-15,414.0,340.7142857142857,39994,325.0,orange
Afghanistan,2020-05-16,349.0,384.2857142857143,39994,338.42857142857144,orange
Afghanistan,2020-05-17,262.0,417.0,39994,323.14285714285717,orange
Afghanistan,2020-05-18,408.0,433.85714285714283,39994,340.7142857142857,orange
Afghanistan,2020-05-19,581.0,451.85714285714283,39994,384.2857142857143,orange
Afghanistan,2020-05-20,492.0,513.7142857142857,39994,417.0,orange
Afghanistan,2020-05-21,531.0,559.7142857142857,39994,433.85714285714283,orange
Afghanistan,2020-05-22,540.0,585.8571428571429,39994,451.85714285714283,orange
Afghanistan,2020-05-23,782.0,596.8571428571429,39994,513.7142857142857,orange
Afghanistan,2020-05-24,584.0,615.8571428571429,39994,559.7142857142857,orange
Afghanistan,2020-05-25,591.0,622.8571428571429,39994,585.8571428571429,orange
Afghanistan,2020-05-26,658.0,634.7142857142857,39994,596.8571428571429,orange
Afghanistan,2020-05-27,625.0,646.7142857142857,39994,615.8571428571429,orange
Afghanistan,2020-05-28,580.0,660.4285714285714,39994,622.8571428571429,orange
Afghanistan,2020-05-29,623.0,653.8571428571429,39994,634.7142857142857,orange
Afghanistan,2020-05-30,866.0,668.2857142857143,39994,646.7142857142857,orange
Afghanistan,2020-05-31,680.0,687.2857142857143,39994,660.4285714285714,orange
Afghanistan,2020-06-01,545.0,716.8571428571429,39994,653.8571428571429,orange
Afghanistan,2020-06-02,759.0,758.5714285714286,39994,668.2857142857143,orange
Afghanistan,2020-06-03,758.0,718.0,39994,687.2857142857143,orange
Afghanistan,2020-06-04,787.0,733.8571428571429,39994,716.8571428571429,orange
Afghanistan,2020-06-05,915.0,738.1428571428571,39994,758.5714285714286,orange
Afghanistan,2020-06-06,582.0,707.1428571428571,39994,718.0,orange
Afghanistan,2020-06-07,791.0,696.4285714285714,39994,733.8571428571429,orange
Afghanistan,2020-06-08,575.0,690.8571428571429,39994,738.1428571428571,orange
Afghanistan,2020-06-09,542.0,653.8571428571429,39994,707.1428571428571,orange
Afghanistan,2020-06-10,683.0,650.1428571428571,39994,696.4285714285714,orange
Afghanistan,2020-06-11,748.0,632.0,39994,690.8571428571429,orange
Afghanistan,2020-06-12,656.0,658.5714285714286,39994,653.8571428571429,orange
Afghanistan,2020-06-13,556.0,693.0,39994,650.1428571428571,orange
Afghanistan,2020-06-14,664.0,676.0,39994,632.0,orange
Afghanistan,2020-06-15,761.0,663.1428571428571,39994,658.5714285714286,orange
Afghanistan,2020-06-16,783.0,618.8571428571429,39994,693.0,orange
Afghanistan,2020-06-17,564.0,617.4285714285714,39994,676.0,orange
Afghanistan,2020-06-18,658.0,581.0,39994,663.1428571428571,orange
Afghanistan,2020-06-19,346.0,518.5714285714286,39994,618.8571428571429,orange
Afghanistan,2020-06-20,546.0,453.0,39994,617.4285714285714,orange
Afghanistan,2020-06-21,409.0,395.14285714285717,39994,581.0,orange
Afghanistan,2020-06-22,324.0,377.57142857142856,39994,518.5714285714286,orange
Afghanistan,2020-06-23,324.0,367.57142857142856,39994,453.0,orange
Afghanistan,2020-06-24,159.0,313.14285714285717,39994,395.14285714285717,orange
Afghanistan,2020-06-25,535.0,304.85714285714283,39994,377.57142857142856,orange
Afghanistan,2020-06-26,276.0,297.2857142857143,39994,367.57142857142856,orange
Afghanistan,2020-06-27,165.0,290.85714285714283,39994,313.14285714285717,orange
Afghanistan,2020-06-28,351.0,313.7142857142857,39994,304.85714285714283,orange
Afghanistan,2020-06-29,271.0,263.85714285714283,39994,297.2857142857143,orange
Afghanistan,2020-06-30,279.0,267.57142857142856,39994,290.85714285714283,orange
Afghanistan,2020-07-01,319.0,293.7142857142857,39994,313.7142857142857,orange
Afghanistan,2020-07-02,186.0,283.42857142857144,39994,263.85714285714283,orange
Afghanistan,2020-07-03,302.0,278.85714285714283,39994,267.57142857142856,orange
Afghanistan,2020-07-04,348.0,266.7142857142857,39994,293.7142857142857,orange
Afghanistan,2020-07-05,279.0,251.14285714285714,39994,283.42857142857144,orange
Afghanistan,2020-07-06,239.0,269.42857142857144,39994,278.85714285714283,orange
Afghanistan,2020-07-07,194.0,267.14285714285717,39994,266.7142857142857,orange
Afghanistan,2020-07-08,210.0,242.0,39994,251.14285714285714,orange
Afghanistan,2020-07-09,314.0,214.28571428571428,39994,269.42857142857144,orange
Afghanistan,2020-07-10,286.0,180.71428571428572,39994,267.14285714285717,orange
Afghanistan,2020-07-11,172.0,193.71428571428572,39994,242.0,orange
Afghanistan,2020-07-12,85.0,200.0,39994,214.28571428571428,orange
Afghanistan,2020-07-13,4.0,166.0,39994,180.71428571428572,orange
Afghanistan,2020-07-14,285.0,147.85714285714286,39994,193.71428571428572,orange
Afghanistan,2020-07-15,254.0,133.57142857142858,39994,200.0,orange
Afghanistan,2020-07-16,76.0,146.28571428571428,39994,166.0,orange
Afghanistan,2020-07-17,159.0,153.0,39994,147.85714285714286,orange
Afghanistan,2020-07-18,72.0,125.0,39994,133.57142857142858,orange
Afghanistan,2020-07-19,174.0,104.71428571428571,39994,146.28571428571428,orange
Afghanistan,2020-07-20,51.0,122.57142857142857,39994,153.0,orange
Afghanistan,2020-07-21,89.0,107.42857142857143,39994,125.0,orange
Afghanistan,2020-07-22,112.0,105.0,39994,104.71428571428571,orange
Afghanistan,2020-07-23,201.0,97.42857142857143,39994,122.57142857142857,orange
Afghanistan,2020-07-24,53.0,105.28571428571429,39994,107.42857142857143,orange
Afghanistan,2020-07-25,55.0,107.57142857142857,39994,105.0,orange
Afghanistan,2020-07-26,121.0,106.28571428571429,39994,97.42857142857143,orange
Afghanistan,2020-07-27,106.0,87.71428571428571,39994,105.28571428571429,orange
Afghanistan,2020-07-28,105.0,99.14285714285714,39994,107.57142857142857,orange
Afghanistan,2020-07-29,103.0,96.28571428571429,39994,106.28571428571429,orange
Afghanistan,2020-07-30,71.0,79.0,39994,87.71428571428571,orange
Afghanistan,2020-07-31,133.0,69.14285714285714,39994,99.14285714285714,orange
Afghanistan,2020-08-01,35.0,59.142857142857146,39994,96.28571428571429,orange
Afghanistan,2020-08-02,0.0,51.142857142857146,39994,79.0,orange
Afghanistan,2020-08-03,37.0,50.57142857142857,39994,69.14285714285714,orange
Afghanistan,2020-08-04,35.0,48.57142857142857,39994,59.142857142857146,orange
Afghanistan,2020-08-05,47.0,49.142857142857146,39994,51.142857142857146,orange
Afghanistan,2020-08-06,67.0,49.142857142857146,39994,50.57142857142857,orange
Afghanistan,2020-08-07,119.0,59.285714285714285,39994,48.57142857142857,orange
Afghanistan,2020-08-08,39.0,69.57142857142857,39994,49.142857142857146,orange
Afghanistan,2020-08-09,0.0,73.71428571428571,39994,49.142857142857146,orange
Afghanistan,2020-08-10,108.0,75.42857142857143,39994,59.285714285714285,orange
Afghanistan,2020-08-11,107.0,59.42857142857143,39994,69.57142857142857,orange
Afghanistan,2020-08-12,76.0,71.0,39994,73.71428571428571,orange
Afghanistan,2020-08-13,79.0,77.42857142857143,39994,75.42857142857143,orange
Afghanistan,2020-08-14,7.0,62.42857142857143,39994,59.42857142857143,orange
